id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.035958605613023e+19,0,14102407,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,acffa000,be6db1d7,1,0,21893,320,50,2526,0,167,-1,221
1.6239149725172237e+18,0,14102205,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,efcbd335,fd4d4c19,1,0,19771,320,50,2227,0,679,100079,48
1.022669945832908e+19,0,14102521,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,051f9ec8,981edffc,1,3,21189,320,50,2424,1,161,100190,71
4.471557529589568e+18,0,14102907,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f0c25685,f3bae017,1,0,17037,320,50,1934,2,39,-1,16
1.6992962096663878e+19,0,14103021,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,e934b21b,07abf800,1f0bc64f,1,0,4687,320,50,423,2,39,100148,32
1.324580977413299e+18,0,14102414,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9548a8e6,8589b55f,1,0,19772,320,50,2227,0,679,100077,48
2.8128839604415985e+18,0,14102517,1005,1,3281baa7,61eac15d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9141bf8a,1ccc7835,1,0,19950,320,50,1800,3,167,100074,23
1.0335474003966394e+19,1,14102508,1005,1,791b5571,fd13bc73,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0306f010,daa861e9,1,0,19771,320,50,2227,0,679,-1,48
3.601842978084277e+18,0,14102306,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce11599a,f07e20f8,1,2,17914,320,50,2043,2,39,100084,32
4.775761691137876e+18,0,14102402,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2f029a3b,e9b8d8d7,1,0,15702,320,50,1722,0,35,-1,79
1.0453089903016727e+18,0,14102313,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,d1469b1d,b22b784a,1ccc7835,1,0,15704,320,50,1722,0,35,-1,79
1.39705179494469e+19,0,14102804,1005,0,85f751fd,c4e18dd6,50e219e0,de97da65,33da2e74,0f2161f8,a99f214a,285aa37d,3bb1ddd7,1,0,9248,320,50,768,3,175,100156,42
1.6541733658641093e+19,0,14103010,1005,0,ac696ed4,c7dcd9d1,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,c81b6ecf,96a7c171,1,0,23834,320,50,2729,3,289,-1,42
1.3086547115586406e+19,1,14102310,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9eacc088,5db079b5,1,2,22106,320,50,2545,0,39,100084,221
5.498231960467762e+18,0,14102717,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,0d3457ed,e981565c,1,0,21687,320,50,2495,2,167,100013,23
1.7096239619635739e+19,0,14102313,1002,0,aa3298fa,2272e8ad,50e219e0,ecad2386,7801e8d9,07d7df22,e2d57894,fd313e00,15a51a0e,0,0,19665,320,50,2253,2,303,-1,52
4.981928525413785e+17,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,7aa9153a,4beb2ba6,1,0,23454,320,50,2688,1,33,-1,212
4.813652747723773e+18,1,14102415,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,f786d953,ac192d74,57b3c6c3,1,0,17017,320,50,1873,3,39,-1,23
1.3849684070412665e+19,0,14102413,1005,0,85f751fd,c4e18dd6,50e219e0,06ef0828,828da833,0f2161f8,a99f214a,8af8a5f4,5db079b5,1,2,15706,320,50,1722,0,35,100084,79
3.5090517471904123e+18,0,14102221,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9045be45,5a1ab2c7,1,0,20153,320,50,2307,3,163,100020,61
1.0849337814286189e+19,0,14102923,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,779d90c2,1,0,15708,320,50,1722,0,35,-1,79
5.283719137526619e+18,1,14102505,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d9c56181,d787e91b,1,0,16615,320,50,1863,3,39,-1,23
8.494263165180412e+18,0,14102321,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,f2c5266a,542422a7,1,0,22161,320,50,2548,3,937,100155,61
1.8387718361779446e+19,0,14102606,1002,0,df7971d4,ace5b8fd,50e219e0,ecad2386,7801e8d9,07d7df22,1e1d9333,79ce48d8,021b641d,0,0,5296,320,50,479,3,39,100077,23
7.498660535306632e+18,0,14102405,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,b0c97da3,4ea23a13,1,0,452,320,50,122,3,1327,-1,15
9.45626582320086e+18,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,3492e0a1,eb9d69e8,1,0,21768,320,50,2506,0,35,-1,157
2.659993344469284e+18,0,14103005,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce078fb1,1f0bc64f,1,0,17037,320,50,1934,2,39,-1,16
1.080645629963697e+19,0,14102417,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,321ffd3a,de38939a,1,0,19772,320,50,2227,0,679,-1,48
1.5070344584891445e+19,0,14102615,1002,0,085baac9,e4613d67,50e219e0,ecad2386,7801e8d9,07d7df22,b705ee7c,3629bce7,17219cea,0,0,22312,320,50,2573,0,419,-1,178
1.6665572270629038e+19,1,14102817,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,527a9209,0ebf5e78,6bfbb32f,1,0,23379,300,50,2681,1,419,-1,212
5.897317809008927e+18,0,14102223,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,8ce34352,1,0,15708,320,50,1722,0,35,-1,79
9.811546252530033e+18,0,14102403,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b905b16,ecb851b2,1,0,17670,320,50,1939,2,1063,-1,117
1.5934399299572728e+19,0,14102918,1005,0,85f751fd,c4e18dd6,50e219e0,2a34457c,2347f47a,dc97ec06,2cece8dd,c8956617,13555279,1,0,22614,300,250,2610,3,167,100202,23
3.52382289833324e+18,1,14102901,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0d11e235,3bd9e8e7,1,0,22104,320,50,2545,0,167,-1,221
2.0201048450444247e+18,0,14102807,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d7ca84d3,6e1e2240,1,0,22681,320,50,2528,0,39,100077,221
4.451974759440671e+18,1,14103010,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,10438d9d,1ccc7835,1,3,23221,320,50,2676,0,299,100176,221
1.1055939680707654e+19,0,14102212,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,517873c4,d787e91b,1,0,21877,320,50,2526,0,35,-1,221
7.948851081832393e+18,0,14103003,1005,1,54c9941b,27f3bb88,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,ea9edeb5,6332421a,1,0,23635,320,50,2708,2,39,-1,23
6.077509929027489e+18,0,14102418,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6ca49ae3,eb9d69e8,1,0,19771,320,50,2227,0,679,100077,48
3.115507931078753e+18,0,14102611,1005,0,bf21acac,30893fa3,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4ca6b9ec,be6db1d7,1,0,15908,320,50,1752,3,297,100081,82
1.7340730540529347e+19,0,14103018,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,a99f214a,d2faf93c,8bfcd3c6,1,0,23642,320,50,2709,3,39,-1,23
1.6891737068581642e+19,0,14102716,1002,0,1d6e0bd7,c20b5984,50e219e0,ecad2386,7801e8d9,07d7df22,689a6e77,c21c217f,08ac11ab,0,0,20173,300,50,2312,0,167,100074,16
1.5463409839108178e+19,0,14102411,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,9c36b046,67b072c5,9fef9da8,4,3,19771,320,50,2227,0,679,100075,48
3.254717174325287e+18,0,14102305,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,17654675,35e87701,1,0,21611,320,50,2480,3,297,100111,61
1.7566240712741102e+19,0,14102607,1005,0,c36224b6,5218cef0,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,a726947d,7b75d3a6,1,0,22191,300,250,2556,3,167,100199,23
1.2403372580951495e+19,1,14102505,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,699f69bd,96a7c171,1,0,21676,320,50,2495,2,167,-1,23
3.990503975491461e+17,0,14102312,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,febe70fa,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
9.620971160212363e+18,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,2b4e3514,659afbbd,861ea841,1,3,23804,320,50,2726,3,803,100185,229
1.686991439144622e+19,0,14102811,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c4665be6,be87996b,1,2,23224,320,50,2676,0,35,100176,221
5.581635486250516e+18,0,14103005,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,e0a11a92,c6263d8a,1,2,23735,320,50,2676,0,299,100176,221
1.927632436800301e+18,0,14102807,1005,0,fec6e632,ace5b8fd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fcde5fa7,be6db1d7,1,0,17239,320,50,1973,3,39,-1,23
5.131994504520061e+18,1,14103019,1012,1,c52338a7,c4e18dd6,dedf689d,ecad2386,7801e8d9,07d7df22,a99f214a,cdec1ad4,a8735f2a,1,0,23722,320,50,2716,3,47,-1,23
8.017467942372343e+18,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,6752c29e,5db079b5,1,2,23441,320,50,2685,1,33,-1,212
1.3753688512886673e+19,0,14103020,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,26cf4eb5,965ea46f,a12e847c,0,0,18858,320,50,1882,3,35,-1,13
1.0494550917687542e+19,1,14102811,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2218c307,d787e91b,1,0,20346,300,250,2331,2,39,-1,23
1.155655214138349e+18,0,14102201,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d41df416,6360f9ec,1,0,17037,320,50,1934,2,39,-1,16
3.928725950010897e+18,1,14102113,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8d7da144,836d2439,1,0,21665,320,50,2493,3,35,-1,117
6.712233670094504e+18,0,14102311,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,89412475,16d06215,2d81c3ad,1,0,21666,320,50,2494,3,39,-1,112
8.284173360771681e+18,0,14102702,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,8e7e0860,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
1.3933361120663271e+19,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,69ae1f6e,c5d4327c,706847a1,1,0,21772,300,50,2507,0,35,-1,157
8.661582736077186e+18,0,14102811,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,00a4ebff,fb6bee36,5db079b5,1,2,22764,320,50,2640,3,35,-1,23
1.4548521537956426e+19,0,14102417,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b06d6f6f,be87996b,1,2,16208,320,50,1800,3,167,100081,23
1.3998190476706908e+18,1,14102908,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,31dc74eb,779d90c2,1,0,20093,300,250,2295,2,35,100081,23
7.045855099331535e+18,0,14103020,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,07915304,9ee2ab36,1,2,23160,320,50,2667,0,47,-1,221
1.6800292003051244e+19,0,14102913,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,05e1f2d0,8a4875bd,1,0,18093,320,50,2060,3,39,-1,23
1.284305517695431e+19,0,14103007,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,77f32a19,76dc4769,1,0,23763,320,50,2724,0,291,-1,253
1.2158559845099057e+19,1,14103015,1010,1,85f751fd,c4e18dd6,50e219e0,dbac3982,7801e8d9,cef3e649,76582689,dfae9639,09b4ab83,5,3,12471,320,50,1272,3,303,-1,15
6.114074955741826e+18,0,14102912,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d14c66b1,0bcabeaf,1,0,21189,320,50,2424,1,175,100193,71
1.4042943859848587e+19,0,14102605,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,80922c23,0bce4aa7,1ccc7835,1,0,17016,320,50,1873,3,39,100050,23
1.8085194848268465e+18,0,14102614,1005,0,85f751fd,c4e18dd6,50e219e0,9a00f097,33da2e74,0f2161f8,a99f214a,d1e6f9df,38fa23d7,1,5,9248,320,50,768,3,175,100155,42
1.5387292415716415e+19,0,14103018,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4c895ffe,1aa0e912,1,0,22676,320,50,2616,0,35,-1,51
1.6123329778734875e+19,1,14102608,1002,0,85f751fd,c4e18dd6,50e219e0,a37bf1e4,7801e8d9,07d7df22,b5b6fd1f,5b83b134,52c5cc40,0,0,15708,320,50,1722,0,35,-1,79
7.599293839275117e+18,1,14102706,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,6b0c1191,aaffed8f,1,0,15707,320,50,1722,0,35,100084,79
1.0689297962374797e+18,0,14102320,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,90c16b62,0eb711ec,1,0,16920,320,50,1899,0,431,-1,117
3.471657037201561e+18,0,14102705,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c4d59aa4,00b1f3a7,1,0,4687,320,50,423,2,39,100148,32
2.335139334233091e+18,0,14102305,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,571ad545,46d98882,1,0,21993,320,50,2533,0,675,100074,48
1.0198250152711596e+19,0,14102417,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,c4ede315,da0a431a,c6263d8a,1,0,19597,320,50,2242,3,167,-1,23
1.98493962547406e+18,0,14102205,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,553f099b,1,0,21757,320,50,2502,0,35,-1,221
8.317690442127324e+18,0,14102713,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,270a0c3a,8a4875bd,1,0,16208,320,50,1800,3,167,100077,23
9.372829555334504e+18,1,14102204,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,fdef598a,cd5b1559,1,2,21758,320,50,2502,0,35,-1,221
1.54045822678958e+18,0,14103019,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af305ae2,1af7ceb7,1,0,17037,320,50,1934,2,39,100117,16
1.2787581821165437e+19,0,14102604,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bae86780,68b6db2c,1,0,19771,320,50,2227,0,679,100074,48
3.642243112668222e+18,0,14102113,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4bc23ba6,8ce34352,1,0,21726,320,50,2502,0,35,100084,221
7.582423608652496e+18,1,14102806,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,3bb1ddd7,1,0,22267,320,50,2566,3,815,100156,42
3.06242205567663e+18,0,14102408,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e219733f,7294839b,1,0,20108,320,50,2299,2,1319,-1,52
5.29708145970694e+18,0,14102217,1005,0,239adfaf,3465fba3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3adcb8ef,8a4875bd,1,0,21877,320,50,2526,0,35,100077,221
9.502221573718667e+18,0,14102607,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a6debf18,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
4.1013308009634954e+18,0,14102317,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1231bc14,8a4875bd,1,0,22142,320,50,2550,0,547,100148,51
9.035260244131843e+18,0,14102821,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3426a7de,ecb851b2,1,0,22255,320,50,2545,0,167,-1,221
2.4455355861065073e+18,0,14102405,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64b8dd84,5db079b5,1,2,19950,320,50,1800,3,167,100081,23
1.5444787267443484e+18,0,14102706,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d5698d42,5db079b5,1,2,22676,320,50,2616,0,35,100084,51
6.398874370468377e+18,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,bf6a6865,cba8c0ed,1,0,23804,320,50,2726,3,803,100093,229
1.1613511204753347e+19,1,14102213,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,94112c86,c94fff1a,1,0,15699,320,50,1722,0,35,100084,79
3.5383425078142147e+18,0,14102805,1002,0,207ceda8,399001a5,50e219e0,ecad2386,7801e8d9,07d7df22,6334c319,890cc9fc,1fedbb25,0,0,22701,320,50,2624,0,35,100075,221
1.601284762339556e+19,0,14102206,1005,0,85f751fd,c4e18dd6,50e219e0,2d869bee,d9b5648e,0f2161f8,a99f214a,e57b965f,f51246a7,1,0,20751,320,50,1895,0,681,100028,101
1.1668393380396044e+19,0,14102909,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d0aacedf,0eb711ec,1,0,22916,320,50,2617,0,35,-1,51
1.174762270360481e+19,0,14102906,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b13a699,cad4c01d,1,0,22268,320,50,2566,3,815,100156,42
1.2416921550768602e+18,1,14102204,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,20ba57eb,a9e0c3ab,1,0,17614,320,50,1993,2,1063,100083,33
1.1349066467523031e+18,0,14102705,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,09dbd841,b6443086,1,0,20214,320,50,2316,0,167,100077,16
7.161053143812102e+18,0,14102611,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4811aeda,311da669,1,0,17653,300,250,1994,2,39,-1,33
1.6450819034378025e+19,0,14102903,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dc1b2b64,711ee120,1,0,22258,320,50,2545,0,167,100083,221
1.802335253410957e+19,0,14102605,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8be2a7a8,ff065cf0,1,2,15701,320,50,1722,0,35,100083,79
1.6546460413690124e+19,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,628b81a4,30fe6144,55bbed27,1,0,21773,216,36,2507,0,35,-1,157
8.409975514653952e+18,0,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,ca96c2a9,c49cc718,1,0,23144,320,50,2665,0,34,-1,221
8.372779790941526e+18,1,14102807,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,5b7d8efa,6f21a189,1,0,23043,320,50,2660,2,35,100074,23
8.004412855440427e+18,0,14102420,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,787a35ae,0d9ae625,1,0,19016,300,250,2162,2,39,-1,33
1.610277279368705e+19,0,14102223,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fd5ed04f,8a4875bd,1,0,21877,320,50,2526,0,35,100074,221
1.8140825908337365e+19,0,14102818,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3a57f552,12d41e63,1,0,22952,320,50,2654,3,35,-1,23
7.169322119683663e+18,1,14102310,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9d638e43,be6db1d7,1,0,22120,320,50,1702,0,1059,100079,110
1.0616159704136049e+19,1,14102708,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,85ae2fd7,1f0bc64f,1,0,20108,320,50,2299,2,1327,-1,52
3.6619572952648305e+18,0,14103014,1002,0,6bafb3c4,82bcdb19,50e219e0,ecad2386,7801e8d9,07d7df22,148cce3e,c9283463,556baaf8,0,0,23438,320,50,2684,2,1327,-1,52
1.0659998103936725e+19,1,14102910,1002,0,db45d754,59fdbcde,50e219e0,ecad2386,7801e8d9,07d7df22,fc909935,845869a1,0f5e1f05,0,0,23765,300,50,2724,0,33,-1,253
1.5281230569075782e+19,0,14102222,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5970c97a,be74e6fe,1,0,4687,320,50,423,2,39,100148,32
1.7666637427975066e+19,0,14102306,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,625927c1,88fe1d5d,1,0,21994,320,50,2533,0,675,100074,48
1.1343208857335079e+19,0,14102418,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,03b61fb9,6332421a,1,0,15702,320,50,1722,0,35,-1,79
1.3889003684672506e+19,0,14102907,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,feb615ce,8a4875bd,1,0,23160,320,50,2667,0,35,-1,221
8.919061194736166e+18,0,14103010,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d88425f8,84ebbcd4,1,0,23991,320,50,2747,0,33,100076,76
1.3542286839874888e+19,0,14102720,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,749781c1,c5cc73c1,1,0,16208,320,50,1800,3,167,100074,23
7.666429377270158e+18,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a4f41a64,07df03b2,1,0,22116,320,50,2547,2,35,-1,13
1.0713973252386441e+19,1,14102603,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,061e7e8b,76dc4769,1,0,15702,320,50,1722,0,35,100084,79
3.0137988630470856e+18,0,14102621,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2349cce7,49ea3580,1,0,15706,320,50,1722,0,35,-1,79
6.154840680079782e+18,0,14102819,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,6f05bb41,f663c7e5,7fce49a8,1,0,16688,320,50,1873,3,39,-1,23
8.383013545203905e+17,0,14102801,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8972bbc,947f5ef6,1,0,22680,320,50,2528,0,39,100074,221
1.2948653316433723e+19,0,14102505,1005,0,6fcff501,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3c82662a,bb2ea497,1,0,22288,320,50,2572,3,297,100156,42
9.4828137431414e+18,0,14102308,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,31a316a7,8a4875bd,1,0,22010,320,50,2535,0,675,100081,48
1.7685552228349719e+19,0,14102209,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8dedc7db,8a4875bd,1,0,21883,320,50,2526,0,35,100081,221
4.051094769094747e+18,0,14102813,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,15560ac9,36b67a2a,1,0,23454,320,50,2688,1,33,100151,212
8.311281782335415e+17,0,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,8fdbc512,2d5eed58,1,2,23804,320,50,2726,3,803,-1,229
1.127881847038235e+19,1,14103002,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,771b66cf,14c754ae,1,0,19016,300,250,2162,2,39,-1,33
7.499447456047275e+18,1,14102406,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,28dfb58b,d787e91b,1,0,20108,320,50,2299,2,1319,-1,52
5.832098188584702e+18,0,14102821,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,3e568d28,fa0c5690,b3f4c8ce,1,0,23143,320,50,2665,0,35,-1,221
2.7085767219664466e+18,0,14102119,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,00e5ef5f,3a07b300,1,0,20345,300,250,2331,2,39,-1,23
1.8226669217429346e+19,0,14102803,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b43cfcad,e1eae715,1,3,22686,320,50,2620,0,295,100111,204
1.8038209975208514e+19,0,14102709,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,15ed1d17,1c465ac9,ef726eae,1,0,22685,320,50,2619,1,163,-1,71
9.080830603697583e+18,1,14102906,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,00602964,a0f5f879,1,0,17894,320,50,2039,2,39,100075,32
